location,date,humidity
7,2023-02-27,65535.0
7,2023-02-28,65535.0
33,2023-02-01,92.1
33,2023-02-02,93.1
33,2023-02-03,81.1
33,2023-02-04,91.5
33,2023-02-05,94.7
33,2023-02-06,78.5
33,2023-02-07,90.4
33,2023-02-08,93.7
33,2023-02-09,95.5
33,2023-02-10,94.1
33,2023-02-11,86.8
33,2023-02-12,83.5
33,2023-02-13,74.7
33,2023-02-14,90.5
33,2023-02-15,91.0
33,2023-02-16,90.3
33,2023-02-17,91.6
33,2023-02-18,96.3
33,2023-02-19,95.3
33,2023-02-20,88.6
33,2023-02-21,67.2
33,2023-02-22,81.4
33,2023-02-23,91.8
33,2023-02-24,97.2
33,2023-02-25,94.5
33,2023-02-26,97.4
33,2023-02-27,97.9
33,2023-02-28,96.9
3573,2023-02-20,96.4
3573,2023-02-21,98.9
3573,2023-02-22,99.9
3573,2023-02-23,99.9
3573,2023-02-24,99.9
3573,2023-02-25,99.9
3573,2023-02-26,99.9
3573,2023-02-27,99.9
3573,2023-02-28,99.9
3576,2023-02-01,57.0
3576,2023-02-02,63.1
3576,2023-02-03,46.5
3576,2023-02-04,50.9
3576,2023-02-05,57.4
3576,2023-02-06,50.7
3576,2023-02-07,56.8
3576,2023-02-08,51.1
3576,2023-02-09,61.4
3576,2023-02-10,52.0
3576,2023-02-11,48.6
3576,2023-02-12,48.0
3576,2023-02-13,53.7
3576,2023-02-15,45.7
3576,2023-02-16,49.7
3576,2023-02-17,59.3
3576,2023-02-18,51.0
3576,2023-02-19,49.8
3576,2023-02-20,51.0
3576,2023-02-21,44.7
3576,2023-02-22,44.0
3576,2023-02-23,50.4
3576,2023-02-24,57.0
3576,2023-02-25,54.9
3576,2023-02-26,54.1
3576,2023-02-27,60.6
3576,2023-02-28,59.0
3579,2023-02-05,75.2
3579,2023-02-06,83.9
3596,2023-02-23,80.0
3596,2023-02-24,90.3
3596,2023-02-25,83.9
3596,2023-02-26,95.0
3596,2023-02-27,96.1
3596,2023-02-28,94.2
7,2024-02-02,72.0
35,2024-02-01,75.1
35,2024-02-02,70.0
35,2024-02-03,70.3
35,2024-02-04,72.8
35,2024-02-05,75.0
35,2024-02-06,73.5
35,2024-02-07,66.5
35,2024-02-08,74.6
35,2024-02-09,77.6
35,2024-02-12,68.9
35,2024-02-13,72.3
35,2024-02-14,72.7
35,2024-02-15,65.0
35,2024-02-16,66.3
35,2024-02-17,69.8
35,2024-02-18,68.3
35,2024-02-19,65.8
35,2024-02-20,69.0
35,2024-02-21,75.7
35,2024-02-22,76.6
35,2024-02-23,79.4
35,2024-02-24,80.9
35,2024-02-25,79.4
35,2024-02-26,75.5
35,2024-02-27,83.6
35,2024-02-28,79.7
35,2024-02-29,75.0
37,2024-02-14,68.2
37,2024-02-15,76.6
37,2024-02-16,76.2
76,2024-02-02,78.3
76,2024-02-10,84.8
76,2024-02-19,93.6
76,2024-02-20,73.6
76,2024-02-21,94.8
76,2024-02-22,99.9
76,2024-02-23,99.9
76,2024-02-24,99.9
76,2024-02-25,99.9
76,2024-02-26,99.9
76,2024-02-27,84.8
76,2024-02-28,81.5
76,2024-02-29,77.0
3573,2024-02-01,99.9
3573,2024-02-02,99.9
3573,2024-02-03,99.9
3573,2024-02-04,99.9
3573,2024-02-05,99.9
3573,2024-02-06,99.9
3573,2024-02-07,99.9
3573,2024-02-08,99.9
3573,2024-02-09,99.9
3573,2024-02-10,99.9
3573,2024-02-11,99.9
3573,2024-02-12,99.9
3573,2024-02-13,99.9
3573,2024-02-14,99.9
3573,2024-02-15,99.9
3573,2024-02-20,99.9
3573,2024-02-21,99.9
3573,2024-02-22,99.9
3573,2024-02-23,99.9
3573,2024-02-24,99.9
3573,2024-02-25,99.9
3573,2024-02-26,99.9
3573,2024-02-27,99.9
3573,2024-02-28,99.9
3573,2024-02-29,99.9
3580,2024-02-05,56.3
3580,2024-02-08,95.1
3596,2024-02-15,76.9
3612,2024-02-01,78.1
3612,2024-02-02,75.2
3612,2024-02-03,75.4
3612,2024-02-04,69.3
3612,2024-02-05,74.6
3612,2024-02-06,77.7
3612,2024-02-07,71.0
3612,2024-02-08,76.2
3612,2024-02-09,79.7
3612,2024-02-10,77.6
3612,2024-02-11,76.9
3612,2024-02-12,76.3
3612,2024-02-13,74.4
3612,2024-02-14,76.3
3612,2024-02-15,65.2
3612,2024-02-16,70.8
3612,2024-02-17,75.9
3612,2024-02-18,78.8
3612,2024-02-19,73.3
3612,2024-02-20,73.9
3612,2024-02-21,75.7
3612,2024-02-25,73.7
3612,2024-02-26,82.5
3612,2024-02-27,85.7
3612,2024-02-28,85.9
3612,2024-02-29,75.1
3626,2024-02-01,76.8
3626,2024-02-02,68.2
3626,2024-02-03,70.4
3626,2024-02-04,75.0
3626,2024-02-05,75.9
3626,2024-02-06,75.5
3626,2024-02-07,68.6
3626,2024-02-08,77.9
3626,2024-02-09,77.1
3626,2024-02-10,75.0
3626,2024-02-14,59.4
3626,2024-02-15,64.5
3626,2024-02-16,69.4
3626,2024-02-17,70.7
3626,2024-02-18,70.3
3626,2024-02-19,67.8
3626,2024-02-20,74.2
3626,2024-02-21,77.3
3626,2024-02-22,78.0
3626,2024-02-23,82.8
3626,2024-02-24,84.4
3626,2024-02-25,81.8
3626,2024-02-26,77.3
3626,2024-02-27,79.9
3626,2024-02-28,75.7
3626,2024-02-29,75.8
7,2020-01-01,63.8
7,2020-01-02,95.1
7,2020-01-03,63.4
7,2020-01-04,64.3
7,2020-01-05,61.1
7,2020-01-06,68.8
7,2020-01-07,73.1
7,2020-01-08,76.1
7,2020-01-09,80.4
7,2020-01-10,74.7
7,2020-01-11,69.6
7,2020-01-12,63.9
7,2020-01-13,65.6
7,2020-01-14,73.5
7,2020-01-15,71.6
7,2020-01-16,75.4
7,2020-01-17,66.0
7,2020-01-18,65.9
7,2020-01-19,62.0
7,2020-01-20,62.3
7,2020-01-21,64.2
7,2020-01-22,73.7
7,2020-01-23,71.7
7,2020-01-24,66.3
7,2020-01-25,72.0
7,2020-01-26,72.9
7,2020-01-27,75.7
7,2020-01-28,63.8
7,2020-01-29,74.1
7,2020-01-30,74.5
7,2020-01-31,68.6
16,2020-01-10,99.9
27,2020-01-01,99.9
27,2020-01-02,99.9
27,2020-01-03,99.9
27,2020-01-04,99.9
27,2020-01-05,99.9
27,2020-01-06,99.9
27,2020-01-07,99.9
27,2020-01-08,99.9
27,2020-01-12,99.9
27,2020-01-13,99.9
27,2020-01-14,99.9
27,2020-01-15,99.9
27,2020-01-16,99.9
27,2020-01-17,99.9
27,2020-01-18,99.9
27,2020-01-19,99.9
27,2020-01-20,99.9
27,2020-01-21,99.9
27,2020-01-22,99.9
27,2020-01-23,99.9
27,2020-01-24,99.9
27,2020-01-25,99.9
27,2020-01-26,99.9
27,2020-01-27,99.9
27,2020-01-28,99.9
27,2020-01-29,99.9
27,2020-01-30,99.9
27,2020-01-31,99.9
35,2020-01-05,90.9
35,2020-01-06,94.5
35,2020-01-07,98.1
35,2020-01-08,99.9
35,2020-01-09,98.2
35,2020-01-10,97.3
35,2020-01-11,96.2
35,2020-01-12,96.2
35,2020-01-15,99.9
35,2020-01-17,95.5
35,2020-01-18,95.9
35,2020-01-19,93.7
35,2020-01-20,94.6
35,2020-01-21,93.2
35,2020-01-22,92.3
35,2020-01-23,95.7
35,2020-01-24,95.9
35,2020-01-25,96.7
35,2020-01-26,99.9
35,2020-01-27,99.9
35,2020-01-28,99.9
35,2020-01-29,99.1
35,2020-01-30,99.8
35,2020-01-31,99.9
37,2020-01-01,54.5989990234375
37,2020-01-02,54.89959716796875
37,2020-01-03,54.0985107421875
37,2020-01-04,52.59857177734375
37,2020-01-05,54.998779296875
37,2020-01-06,57.09991455078125
37,2020-01-07,61.39984130859375
37,2020-01-08,61.8988037109375
37,2020-01-09,59.49859619140625
37,2020-01-10,57.9986572265625
37,2020-01-11,57.89947509765625
37,2020-01-12,51.9989013671875
37,2020-01-13,57.09991455078125
37,2020-01-14,60.5987548828125
37,2020-01-15,60.49957275390625
37,2020-01-16,58.9996337890625
37,2020-01-17,55.29937744140625
37,2020-01-18,53.69873046875
37,2020-01-19,51.79901123046875
37,2020-01-20,52.4993896484375
37,2020-01-21,51.59912109375
37,2020-01-22,53.2989501953125
37,2020-01-23,55.19866943359375
37,2020-01-24,56.6986083984375
37,2020-01-25,60.699462890625
37,2020-01-26,99.99847412109376
37,2020-01-27,64.69879150390625
37,2020-01-28,60.99853515625
37,2020-01-29,61.39984130859375
37,2020-01-30,60.198974609375
37,2020-01-31,58.89892578125
41,2020-01-01,91.5
41,2020-01-02,88.0
41,2020-01-03,90.3
41,2020-01-04,92.6
41,2020-01-05,94.7
41,2020-01-06,93.5
41,2020-01-07,99.9
41,2020-01-08,99.9
41,2020-01-09,99.9
41,2020-01-10,99.9
41,2020-01-11,95.2
41,2020-01-12,99.9
41,2020-01-13,99.9
41,2020-01-14,99.9
41,2020-01-15,99.9
41,2020-01-16,99.9
41,2020-01-17,99.9
41,2020-01-18,97.8
41,2020-01-19,94.3
41,2020-01-20,99.9
41,2020-01-22,81.8
41,2020-01-23,99.9
41,2020-01-24,99.9
41,2020-01-25,96.0
41,2020-01-26,99.9
41,2020-01-27,99.9
41,2020-01-28,99.9
61,2020-01-01,99.8992919921875
61,2020-01-02,99.798583984375
61,2020-01-03,99.8992919921875
61,2020-01-04,99.8992919921875
61,2020-01-05,99.8992919921875
61,2020-01-06,97.49908447265624
61,2020-01-07,99.8992919921875
61,2020-01-08,99.8992919921875
61,2020-01-09,99.8992919921875
61,2020-01-10,99.8992919921875
61,2020-01-11,99.8992919921875
61,2020-01-12,99.8992919921875
61,2020-01-13,99.8992919921875
61,2020-01-14,99.8992919921875
61,2020-01-15,99.8992919921875
61,2020-01-16,99.8992919921875
61,2020-01-17,99.49951171875
61,2020-01-18,98.9990234375
61,2020-01-19,99.3988037109375
61,2020-01-20,99.8992919921875
61,2020-01-21,99.69940185546876
61,2020-01-22,98.89984130859376
61,2020-01-23,99.8992919921875
61,2020-01-24,99.8992919921875
61,2020-01-25,99.8992919921875
61,2020-01-26,99.8992919921875
61,2020-01-27,99.8992919921875
61,2020-01-28,99.8992919921875
61,2020-01-29,99.8992919921875
61,2020-01-30,99.8992919921875
67,2020-01-01,91.9
67,2020-01-02,99.9
67,2020-01-03,99.9
67,2020-01-04,99.9
67,2020-01-05,98.4
67,2020-01-06,99.9
67,2020-01-07,99.9
67,2020-01-08,99.9
67,2020-01-09,99.9
67,2020-01-10,99.9
67,2020-01-11,99.9
67,2020-01-12,96.0
67,2020-01-13,99.9
67,2020-01-14,99.9
67,2020-01-15,99.9
67,2020-01-16,99.9
67,2020-01-17,99.9
67,2020-01-18,96.0
67,2020-01-19,94.7
67,2020-01-20,97.8
67,2020-01-21,96.4
67,2020-01-22,99.9
67,2020-01-23,99.9
67,2020-01-24,99.9
67,2020-01-25,99.9
67,2020-01-26,99.9
67,2020-01-27,99.9
67,2020-01-28,99.9
67,2020-01-29,99.9
67,2020-01-30,99.9
67,2020-01-31,99.9
70,2020-01-19,82.3
70,2020-01-20,84.1
72,2020-01-01,99.9
72,2020-01-02,99.9
72,2020-01-03,99.9
72,2020-01-04,99.9
72,2020-01-05,99.9
72,2020-01-06,99.9
72,2020-01-07,99.9
72,2020-01-08,99.9
72,2020-01-09,99.9
72,2020-01-10,99.9
72,2020-01-11,99.9
72,2020-01-12,99.9
72,2020-01-13,99.9
72,2020-01-14,99.9
72,2020-01-15,99.9
72,2020-01-16,99.9
72,2020-01-17,99.9
72,2020-01-18,99.9
72,2020-01-19,99.9
72,2020-01-20,99.9
72,2020-01-21,99.9
72,2020-01-22,99.9
72,2020-01-23,99.9
72,2020-01-24,99.9
72,2020-01-25,99.9
72,2020-01-26,99.9
72,2020-01-27,99.9
72,2020-01-28,99.9
72,2020-01-29,99.9
72,2020-01-30,99.9
72,2020-01-31,99.9
7,2021-01-14,65.3
7,2021-01-15,68.9
7,2021-01-16,65.2
7,2021-01-17,63.4
7,2021-01-18,86.2
7,2021-01-19,69.8
7,2021-01-20,75.9
7,2021-01-21,89.0
7,2021-01-22,75.3
7,2021-01-23,73.3
7,2021-01-24,66.4
7,2021-01-25,72.4
7,2021-01-26,67.8
18,2021-01-01,82.2
18,2021-01-02,55.5
18,2021-01-03,81.9
18,2021-01-04,77.5
18,2021-01-05,75.0
18,2021-01-06,77.1
18,2021-01-07,80.2
18,2021-01-08,72.3
18,2021-01-09,80.7
18,2021-01-10,83.8
18,2021-01-11,85.6
18,2021-01-12,87.4
18,2021-01-13,83.5
18,2021-01-14,71.5
18,2021-01-15,78.1
18,2021-01-16,72.7
18,2021-01-17,74.8
18,2021-01-18,78.4
18,2021-01-19,71.4
18,2021-01-20,58.3
18,2021-01-21,65.9
18,2021-01-22,76.1
18,2021-01-23,75.4
18,2021-01-24,70.4
18,2021-01-25,78.4
18,2021-01-26,71.8
33,2021-01-02,95.9
33,2021-01-03,95.9
33,2021-01-04,93.9
33,2021-01-05,93.9
33,2021-01-06,94.1
33,2021-01-07,92.1
33,2021-01-08,93.0
33,2021-01-09,93.7
33,2021-01-10,96.5
33,2021-01-11,95.2
33,2021-01-12,97.2
33,2021-01-13,96.5
33,2021-01-14,94.6
33,2021-01-15,95.9
33,2021-01-16,95.1
33,2021-01-17,94.2
33,2021-01-18,94.7
33,2021-01-19,94.2
33,2021-01-20,87.4
33,2021-01-21,91.7
33,2021-01-22,98.0
33,2021-01-23,97.7
33,2021-01-24,96.2
33,2021-01-25,96.1
33,2021-01-26,92.5
33,2021-01-27,92.0
33,2021-01-28,92.3
33,2021-01-29,93.5
33,2021-01-30,93.1
33,2021-01-31,89.1
59,2021-01-01,99.9
59,2021-01-02,99.9
59,2021-01-03,99.9
59,2021-01-04,99.9
59,2021-01-05,99.9
59,2021-01-06,99.9
59,2021-01-07,99.9
59,2021-01-19,97.0
59,2021-01-20,99.9
59,2021-01-23,99.9
76,2021-01-14,88.3
77,2021-01-01,99.9
77,2021-01-02,99.9
77,2021-01-03,99.9
77,2021-01-04,99.9
77,2021-01-05,99.9
77,2021-01-06,99.9
77,2021-01-07,99.9
77,2021-01-08,99.9
77,2021-01-09,99.9
77,2021-01-10,99.9
77,2021-01-11,99.9
77,2021-01-12,99.9
77,2021-01-13,99.9
77,2021-01-14,99.9
77,2021-01-15,99.9
77,2021-01-16,99.9
77,2021-01-17,99.9
77,2021-01-18,99.9
77,2021-01-19,99.9
77,2021-01-20,99.9
77,2021-01-21,99.9
77,2021-01-22,99.9
77,2021-01-23,99.9
77,2021-01-24,99.9
77,2021-01-25,99.9
77,2021-01-26,99.9
77,2021-01-27,99.9
77,2021-01-28,99.9
77,2021-01-29,99.9
77,2021-01-30,99.9
77,2021-01-31,99.9
18,2022-01-04,85.7
18,2022-01-05,90.8
18,2022-01-06,97.8
18,2022-01-07,93.4
18,2022-01-08,92.4
18,2022-01-09,90.9
18,2022-01-10,99.9
18,2022-01-11,90.3
18,2022-01-14,83.1
18,2022-01-15,89.4
18,2022-01-16,92.2
18,2022-01-17,90.7
18,2022-01-18,99.9
18,2022-01-19,99.9
18,2022-01-20,99.9
18,2022-01-21,99.9
18,2022-01-22,95.7
18,2022-01-23,86.4
18,2022-01-24,89.3
18,2022-01-25,77.8
18,2022-01-26,70.0
18,2022-01-27,77.1
18,2022-01-28,81.0
18,2022-01-29,88.1
18,2022-01-30,88.8
18,2022-01-31,77.4
33,2022-01-01,96.0
33,2022-01-02,97.6
33,2022-01-03,98.0
33,2022-01-04,96.7
33,2022-01-05,98.7
33,2022-01-06,98.8
33,2022-01-07,98.3
33,2022-01-08,97.3
33,2022-01-09,98.0
33,2022-01-10,99.4
33,2022-01-11,98.5
33,2022-01-12,98.4
33,2022-01-13,97.0
33,2022-01-14,91.1
33,2022-01-15,93.8
33,2022-01-16,95.4
33,2022-01-17,97.4
33,2022-01-18,92.9
33,2022-01-19,99.4
33,2022-01-20,99.9
33,2022-01-21,99.9
33,2022-01-22,99.9
33,2022-01-23,95.2
33,2022-01-24,96.2
33,2022-01-25,92.8
33,2022-01-26,90.8
33,2022-01-27,93.8
33,2022-01-28,96.0
33,2022-01-29,96.6
33,2022-01-30,94.4
33,2022-01-31,92.8
35,2022-01-01,99.9
35,2022-01-02,99.9
35,2022-01-03,99.9
35,2022-01-04,99.9
35,2022-01-05,99.9
35,2022-01-06,99.9
35,2022-01-07,99.9
35,2022-01-08,99.9
35,2022-01-09,99.9
35,2022-01-10,99.9
35,2022-01-11,99.9
35,2022-01-12,99.9
35,2022-01-13,99.9
35,2022-01-14,99.9
35,2022-01-15,99.9
35,2022-01-16,99.9
35,2022-01-17,99.9
35,2022-01-18,99.9
35,2022-01-19,99.9
35,2022-01-20,99.9
35,2022-01-21,99.9
35,2022-01-22,99.9
35,2022-01-23,99.9
35,2022-01-24,99.9
35,2022-01-25,99.9
35,2022-01-26,99.9
35,2022-01-27,99.9
35,2022-01-28,99.9
35,2022-01-29,99.9
35,2022-01-30,99.9
35,2022-01-31,99.9
37,2022-01-01,67.0
37,2022-01-02,61.0
37,2022-01-03,65.0
37,2022-01-04,58.0
37,2022-01-05,60.0
37,2022-01-06,61.0
37,2022-01-07,64.0
37,2022-01-08,59.0
37,2022-01-09,59.0
37,2022-01-10,60.0
37,2022-01-11,61.0
37,2022-01-12,59.0
37,2022-01-13,58.0
37,2022-01-14,58.0
37,2022-01-15,66.0
37,2022-01-16,63.0
37,2022-01-17,66.0
37,2022-01-18,65.0
37,2022-01-19,72.0
37,2022-01-20,72.0
37,2022-01-21,65.0
37,2022-01-22,64.0
37,2022-01-23,60.0
37,2022-01-24,60.0
37,2022-01-25,59.0
37,2022-01-26,54.0
37,2022-01-27,58.0
37,2022-01-28,58.0
37,2022-01-29,60.0
37,2022-01-30,57.0
37,2022-01-31,59.0
7,2023-01-01,55.0
7,2023-01-02,59.0
7,2023-01-03,66.0
7,2023-01-04,64.0
7,2023-01-05,62.0
7,2023-01-06,54.0
7,2023-01-07,54.0
7,2023-01-08,56.0
7,2023-01-09,61.0
7,2023-01-10,60.0
7,2023-01-11,57.0
7,2023-01-12,58.0
7,2023-01-13,55.0
7,2023-01-14,52.0
7,2023-01-15,49.0
7,2023-01-16,49.0
7,2023-01-17,54.0
7,2023-01-18,46.0
7,2023-01-19,49.0
7,2023-01-20,54.0
7,2023-01-21,49.0
7,2023-01-22,51.0
7,2023-01-23,53.0
7,2023-01-24,55.0
7,2023-01-25,54.0
7,2023-01-26,65.0
7,2023-01-27,84.0
7,2023-01-28,49.0
7,2023-01-29,49.0
7,2023-01-30,48.0
7,2023-01-31,55.0
33,2023-01-01,99.6
33,2023-01-02,99.9
33,2023-01-03,99.9
33,2023-01-04,99.9
33,2023-01-05,99.9
33,2023-01-06,94.0
33,2023-01-07,93.8
33,2023-01-08,99.9
33,2023-01-09,99.9
33,2023-01-10,99.9
33,2023-01-11,99.9
33,2023-01-12,99.9
33,2023-01-13,98.3
33,2023-01-14,94.8
33,2023-01-15,90.0
33,2023-01-16,91.0
33,2023-01-17,94.7
33,2023-01-18,81.3
33,2023-01-19,93.0
33,2023-01-20,98.1
33,2023-01-21,94.1
33,2023-01-22,88.6
33,2023-01-23,96.1
33,2023-01-24,98.1
33,2023-01-25,99.2
33,2023-01-26,95.6
33,2023-01-28,81.5
33,2023-01-29,93.2
33,2023-01-30,87.0
33,2023-01-31,94.5
35,2023-01-01,99.9
35,2023-01-02,99.9
35,2023-01-03,99.9
35,2023-01-04,99.9
35,2023-01-05,99.9
35,2023-01-06,99.9
35,2023-01-07,99.9
35,2023-01-08,99.9
35,2023-01-09,99.9
35,2023-01-10,99.9
35,2023-01-11,99.9
35,2023-01-12,99.9
35,2023-01-13,99.9
35,2023-01-14,99.9
35,2023-01-15,99.9
35,2023-01-16,99.9
35,2023-01-17,99.9
35,2023-01-18,99.9
35,2023-01-19,99.9
35,2023-01-20,99.9
35,2023-01-21,99.9
35,2023-01-22,99.9
35,2023-01-23,99.9
3573,2023-01-01,99.9
3573,2023-01-02,99.9
3573,2023-01-03,99.9
3573,2023-01-05,99.9
3573,2023-01-06,99.9
3573,2023-01-07,99.9
3573,2023-01-08,99.9
3573,2023-01-09,99.9
3573,2023-01-10,99.9
3573,2023-01-11,99.9
3573,2023-01-12,99.9
3573,2023-01-13,99.9
3573,2023-01-14,99.9
3573,2023-01-15,99.9
3573,2023-01-16,99.9
3573,2023-01-17,99.9
3573,2023-01-18,99.9
3573,2023-01-19,99.9
3576,2023-01-01,58.6
3576,2023-01-02,60.8
3576,2023-01-03,71.5
3576,2023-01-04,71.2
3576,2023-01-05,67.6
3576,2023-01-06,59.4
3576,2023-01-07,66.5
3576,2023-01-08,59.9
3576,2023-01-09,69.1
3576,2023-01-10,61.2
3576,2023-01-11,63.9
3576,2023-01-12,58.9
3576,2023-01-13,60.8
3576,2023-01-14,68.1
3576,2023-01-15,51.8
3576,2023-01-16,53.8
3576,2023-01-17,57.0
3576,2023-01-18,50.7
3576,2023-01-19,52.2
3576,2023-01-20,53.2
3576,2023-01-21,64.0
3576,2023-01-22,76.6
3576,2023-01-23,56.3
3576,2023-01-24,68.4
3576,2023-01-25,56.7
3576,2023-01-26,51.9
3576,2023-01-27,60.0
3576,2023-01-28,49.6
3576,2023-01-29,50.4
3576,2023-01-30,57.5
3576,2023-01-31,86.4
3579,2023-01-12,92.1
3579,2023-01-13,99.6
3579,2023-01-14,96.4
3579,2023-01-15,95.8
3579,2023-01-17,91.6
3579,2023-01-18,94.5
3579,2023-01-19,90.6
35,2024-01-01,79.9
35,2024-01-02,80.2
35,2024-01-03,80.0
35,2024-01-04,77.6
35,2024-01-05,79.5
35,2024-01-06,83.7
35,2024-01-07,83.8
35,2024-01-08,79.1
35,2024-01-09,80.2
35,2024-01-10,78.0
35,2024-01-11,79.9
35,2024-01-12,79.4
35,2024-01-13,82.1
35,2024-01-14,79.4
35,2024-01-15,80.8
35,2024-01-16,78.2
35,2024-01-17,77.4
35,2024-01-18,78.3
35,2024-01-19,78.5
35,2024-01-20,81.8
35,2024-01-21,80.1
35,2024-01-22,77.1
35,2024-01-23,75.3
35,2024-01-24,73.4
35,2024-01-25,74.0
35,2024-01-26,76.8
35,2024-01-27,79.1
35,2024-01-28,77.8
35,2024-01-29,78.0
35,2024-01-30,75.2
35,2024-01-31,75.1
76,2024-01-01,81.5
76,2024-01-02,85.2
76,2024-01-03,79.7
76,2024-01-04,82.9
76,2024-01-05,88.7
76,2024-01-06,87.2
76,2024-01-07,90.9
76,2024-01-09,87.2
76,2024-01-11,87.4
76,2024-01-12,87.9
76,2024-01-13,84.4
76,2024-01-15,90.2
76,2024-01-18,82.7
76,2024-01-20,76.4
76,2024-01-22,87.2
76,2024-01-30,83.9
3573,2024-01-01,99.9
3573,2024-01-02,99.9
3573,2024-01-03,99.9
3573,2024-01-04,99.9
3573,2024-01-05,99.9
3573,2024-01-06,99.9
3573,2024-01-07,99.9
3573,2024-01-08,99.9
3573,2024-01-09,99.9
3573,2024-01-10,99.9
3573,2024-01-11,99.9
3573,2024-01-12,99.9
3573,2024-01-13,99.9
3573,2024-01-14,99.9
3573,2024-01-15,99.9
3573,2024-01-16,99.9
3573,2024-01-17,99.9
3573,2024-01-18,99.9
3573,2024-01-19,99.9
3573,2024-01-20,99.9
3573,2024-01-21,99.9
3573,2024-01-22,99.9
3573,2024-01-23,99.9
3573,2024-01-24,99.9
3573,2024-01-25,99.9
3573,2024-01-26,99.9
3573,2024-01-27,99.9
3573,2024-01-28,99.9
3573,2024-01-29,99.9
3573,2024-01-30,99.9
3573,2024-01-31,99.9
3612,2024-01-01,79.8
3612,2024-01-02,82.8
3612,2024-01-03,80.9
3612,2024-01-04,78.4
3612,2024-01-05,86.5
3612,2024-01-06,86.6
3612,2024-01-07,86.8
3612,2024-01-08,80.2
3612,2024-01-09,80.3
3612,2024-01-10,83.2
3612,2024-01-11,85.5
3612,2024-01-12,86.1
3612,2024-01-13,87.7
3612,2024-01-14,87.1
3612,2024-01-15,86.5
3612,2024-01-16,83.8
3612,2024-01-17,83.0
3612,2024-01-18,82.9
3612,2024-01-19,84.9
3612,2024-01-20,86.9
3612,2024-01-21,86.7
3612,2024-01-22,85.7
3612,2024-01-24,73.4
3612,2024-01-25,78.7
3612,2024-01-26,78.8
3612,2024-01-27,81.0
3612,2024-01-29,72.3
3612,2024-01-30,78.0
3612,2024-01-31,77.6
3626,2024-01-19,79.0
3626,2024-01-20,81.3
3626,2024-01-21,77.2
3626,2024-01-22,76.9
3626,2024-01-23,70.1
3626,2024-01-24,66.3
3626,2024-01-25,71.0
3626,2024-01-26,79.8
3626,2024-01-27,81.2
3626,2024-01-28,78.2
3626,2024-01-29,78.7
3626,2024-01-30,75.3
3626,2024-01-31,78.5
7,2020-07-02,70.9
7,2020-07-06,78.2
7,2020-07-07,0.0
7,2020-07-08,73.7
7,2020-07-14,76.3
35,2020-07-01,93.0
35,2020-07-04,87.5
35,2020-07-05,91.6
35,2020-07-07,87.9
35,2020-07-08,93.4
35,2020-07-09,94.8
35,2020-07-10,96.6
35,2020-07-11,94.8
35,2020-07-12,94.5
35,2020-07-13,95.8
35,2020-07-14,95.7
35,2020-07-15,94.5
35,2020-07-16,96.7
35,2020-07-24,89.4
35,2020-07-25,87.7
35,2020-07-26,89.5
35,2020-07-27,92.0
35,2020-07-28,94.6
35,2020-07-29,94.9
35,2020-07-30,91.6
35,2020-07-31,94.8
60,2020-07-01,55.8
60,2020-07-02,56.8
60,2020-07-07,66.3
60,2020-07-08,73.6
60,2020-07-09,71.4
60,2020-07-10,70.9
67,2020-07-01,91.0
67,2020-07-02,88.7
67,2020-07-03,86.6
67,2020-07-04,89.1
67,2020-07-05,85.0
67,2020-07-06,91.4
67,2020-07-07,80.4
67,2020-07-08,87.8
67,2020-07-09,91.5
67,2020-07-10,92.8
67,2020-07-11,93.7
67,2020-07-12,79.9
67,2020-07-13,95.6
67,2020-07-14,95.7
67,2020-07-15,90.8
67,2020-07-16,59.4
67,2020-07-17,83.6
67,2020-07-18,70.5
67,2020-07-19,76.1
67,2020-07-20,90.0
67,2020-07-21,86.5
67,2020-07-22,90.5
67,2020-07-23,84.1
67,2020-07-24,82.4
67,2020-07-25,76.9
67,2020-07-27,84.0
67,2020-07-28,83.1
67,2020-07-29,84.5
67,2020-07-30,85.0
67,2020-07-31,91.5
70,2020-07-17,71.7
70,2020-07-18,80.1
70,2020-07-19,89.2
70,2020-07-20,92.8
70,2020-07-21,90.5
70,2020-07-22,92.9
70,2020-07-23,90.8
70,2020-07-24,90.5
70,2020-07-25,83.3
70,2020-07-26,87.1
70,2020-07-27,91.9
70,2020-07-28,91.6
70,2020-07-29,92.2
70,2020-07-30,90.2
70,2020-07-31,98.3
72,2020-07-01,99.9
72,2020-07-02,99.9
72,2020-07-03,99.9
72,2020-07-04,99.9
72,2020-07-05,99.9
72,2020-07-06,99.9
72,2020-07-07,99.9
72,2020-07-08,99.9
72,2020-07-09,99.9
72,2020-07-10,99.9
72,2020-07-11,99.9
72,2020-07-12,99.9
72,2020-07-13,99.9
72,2020-07-14,99.9
72,2020-07-15,99.9
72,2020-07-16,99.9
72,2020-07-17,99.9
72,2020-07-18,99.2
72,2020-07-19,99.9
72,2020-07-20,99.9
72,2020-07-21,99.9
72,2020-07-22,99.9
72,2020-07-23,99.9
72,2020-07-24,99.9
72,2020-07-25,99.9
72,2020-07-26,99.9
72,2020-07-27,99.9
72,2020-07-28,99.9
72,2020-07-29,99.9
72,2020-07-30,99.9
72,2020-07-31,99.9
18,2021-07-01,85.3
18,2021-07-02,81.8
18,2021-07-03,84.1
18,2021-07-04,79.7
18,2021-07-05,81.2
18,2021-07-06,90.6
