location,date,temperature
37,2022-03-08,30.0
37,2022-03-09,30.0
37,2022-03-10,30.0
37,2022-03-11,30.0
37,2022-03-25,29.0
37,2022-03-26,30.0
37,2022-03-28,29.0
37,2022-03-29,30.0
37,2022-03-30,28.0
37,2022-03-31,28.0
71,2022-03-17,28.4
71,2022-03-18,28.0
7,2023-03-01,28.0
7,2023-03-02,28.0
7,2023-03-03,28.0
7,2023-03-04,28.0
7,2023-03-05,28.0
7,2023-03-06,28.0
7,2023-03-07,28.0
7,2023-03-08,28.0
7,2023-03-09,29.0
7,2023-03-10,28.0
7,2023-03-11,28.0
7,2023-03-12,28.0
7,2023-03-13,28.0
7,2023-03-14,28.0
7,2023-03-15,28.0
7,2023-03-16,27.0
7,2023-03-17,28.0
7,2023-03-18,27.0
7,2023-03-19,28.0
7,2023-03-20,29.0
7,2023-03-21,26.0
7,2023-03-22,26.0
7,2023-03-23,26.0
7,2023-03-24,26.0
7,2023-03-25,25.0
7,2023-03-26,25.0
7,2023-03-27,26.0
7,2023-03-28,27.0
7,2023-03-29,27.0
7,2023-03-30,27.0
7,2023-03-31,27.0
33,2023-03-01,26.8
33,2023-03-02,27.1
33,2023-03-03,26.6
33,2023-03-04,26.2
33,2023-03-05,25.9
33,2023-03-06,27.1
33,2023-03-07,27.3
33,2023-03-08,27.3
33,2023-03-09,27.7
33,2023-03-10,27.4
33,2023-03-11,26.2
33,2023-03-12,26.1
33,2023-03-13,26.5
33,2023-03-14,25.4
33,2023-03-15,26.5
33,2023-03-16,22.7
33,2023-03-17,23.9
33,2023-03-18,25.8
33,2023-03-19,25.3
33,2023-03-20,26.3
33,2023-03-21,25.2
33,2023-03-22,27.4
33,2023-03-23,27.6
33,2023-03-24,26.4
33,2023-03-25,24.0
33,2023-03-26,23.0
33,2023-03-27,25.2
33,2023-03-28,28.4
33,2023-03-29,25.3
33,2023-03-30,24.8
33,2023-03-31,24.9
3573,2023-03-01,36.1
3573,2023-03-02,34.3
3573,2023-03-03,33.5
3573,2023-03-04,33.3
3573,2023-03-05,32.4
3573,2023-03-06,33.2
3573,2023-03-07,32.8
3573,2023-03-08,35.1
3573,2023-03-09,34.9
3573,2023-03-10,33.1
3573,2023-03-11,31.4
3573,2023-03-12,33.3
3573,2023-03-13,29.1
3573,2023-03-14,33.4
3573,2023-03-15,32.7
3573,2023-03-16,26.5
3573,2023-03-17,29.1
3573,2023-03-18,31.9
3573,2023-03-19,32.8
3573,2023-03-20,34.0
3573,2023-03-21,33.5
3573,2023-03-22,31.8
3573,2023-03-23,31.3
3573,2023-03-24,30.3
3573,2023-03-25,28.9
3573,2023-03-26,26.0
3573,2023-03-27,21.1
3573,2023-03-28,32.6
3573,2023-03-29,31.7
3573,2023-03-30,30.1
3573,2023-03-31,30.8
3576,2023-03-02,38.7
3576,2023-03-03,37.8
3576,2023-03-04,39.3
3576,2023-03-05,37.3
3576,2023-03-06,37.5
3576,2023-03-07,38.7
3576,2023-03-08,39.9
3576,2023-03-09,39.1
3576,2023-03-13,39.5
3576,2023-03-14,34.0
3576,2023-03-15,37.7
3576,2023-03-16,35.2
3576,2023-03-17,37.3
3576,2023-03-18,37.8
3576,2023-03-19,40.1
3576,2023-03-20,38.5
3576,2023-03-21,31.5
3576,2023-03-22,32.4
3576,2023-03-23,30.3
3576,2023-03-24,27.5
3576,2023-03-25,33.1
3576,2023-03-26,26.7
3576,2023-03-27,34.3
3576,2023-03-28,35.9
3576,2023-03-29,35.6
3576,2023-03-30,36.3
3576,2023-03-31,36.6
3580,2023-03-17,36.3
3580,2023-03-18,39.4
3580,2023-03-19,40.3
3580,2023-03-20,37.2
3580,2023-03-21,38.8
3596,2023-03-01,33.9
3596,2023-03-02,33.0
3596,2023-03-03,33.3
3596,2023-03-04,27.4
3596,2023-03-05,32.2
3596,2023-03-06,32.9
3596,2023-03-07,34.1
3596,2023-03-08,34.1
3596,2023-03-09,35.0
3596,2023-03-10,34.0
3596,2023-03-11,33.0
3596,2023-03-12,33.1
3596,2023-03-13,33.1
3596,2023-03-14,30.9
3596,2023-03-15,33.0
3596,2023-03-16,24.8
3596,2023-03-17,27.9
3596,2023-03-18,31.7
3596,2023-03-19,30.9
3596,2023-03-20,33.7
3596,2023-03-21,28.1
3596,2023-03-22,30.8
3596,2023-03-23,30.1
3596,2023-03-24,31.2
3596,2023-03-25,25.6
3596,2023-03-26,26.0
3596,2023-03-27,32.1
3596,2023-03-28,32.2
3596,2023-03-29,30.9
3596,2023-03-30,31.0
3596,2023-03-31,30.3
35,2024-03-01,29.5
35,2024-03-02,30.0
35,2024-03-03,32.2
76,2024-03-01,32.7
3573,2024-03-01,32.8
3573,2024-03-02,34.3
3573,2024-03-03,36.3
3573,2024-03-04,33.2
3573,2024-03-05,31.6
3573,2024-03-06,32.0
3573,2024-03-07,35.0
3573,2024-03-08,35.8
3573,2024-03-09,32.2
3573,2024-03-10,32.5
3573,2024-03-11,32.3
3573,2024-03-12,34.9
3573,2024-03-13,34.9
3573,2024-03-14,31.2
3573,2024-03-15,31.5
3573,2024-03-16,31.6
3573,2024-03-17,30.2
3573,2024-03-18,34.4
3573,2024-03-19,20.0
3612,2024-03-01,27.0
3612,2024-03-02,29.5
3612,2024-03-07,23.4
3612,2024-03-08,26.1
3612,2024-03-09,28.9
3612,2024-03-10,29.8
3612,2024-03-11,29.7
3612,2024-03-12,31.2
3612,2024-03-13,32.3
3612,2024-03-14,30.8
3612,2024-03-15,20.1
3612,2024-03-16,26.6
3612,2024-03-17,35.7
3612,2024-03-18,35.1
3612,2024-03-19,21.6
3626,2024-03-01,31.0
3626,2024-03-02,31.3
3626,2024-03-03,33.2
7,2020-05-28,0.0
7,2020-05-29,0.0
27,2020-05-01,28.3
27,2020-05-02,26.5
27,2020-05-03,28.6
27,2020-05-04,27.8
27,2020-05-05,27.7
27,2020-05-06,28.3
27,2020-05-07,26.4
27,2020-05-08,26.4
27,2020-05-09,26.7
27,2020-05-10,25.9
27,2020-05-11,25.5
27,2020-05-12,27.6
27,2020-05-13,29.0
27,2020-05-14,27.6
27,2020-05-15,28.9
27,2020-05-16,25.4
27,2020-05-17,26.9
27,2020-05-18,25.5
27,2020-05-19,26.6
27,2020-05-20,27.2
27,2020-05-21,23.8
27,2020-05-22,26.1
27,2020-05-23,26.3
27,2020-05-24,26.6
27,2020-05-25,27.2
27,2020-05-26,26.5
27,2020-05-27,26.9
27,2020-05-28,25.8
27,2020-05-29,26.5
27,2020-05-30,24.8
27,2020-05-31,25.8
35,2020-05-01,24.4
35,2020-05-02,22.7
35,2020-05-03,24.1
35,2020-05-04,25.6
35,2020-05-05,25.8
35,2020-05-06,25.8
35,2020-05-07,24.1
35,2020-05-08,22.3
35,2020-05-09,23.2
35,2020-05-10,22.2
35,2020-05-11,23.2
35,2020-05-12,24.7
35,2020-05-13,25.8
35,2020-05-14,21.2
35,2020-05-15,18.7
35,2020-05-16,21.1
35,2020-05-17,22.9
35,2020-05-19,24.0
35,2020-05-20,24.9
35,2020-05-21,22.2
35,2020-05-22,23.9
35,2020-05-23,23.5
35,2020-05-24,24.0
35,2020-05-25,24.9
35,2020-05-26,25.0
35,2020-05-27,26.2
35,2020-05-28,26.2
35,2020-05-29,25.0
35,2020-05-30,22.2
37,2020-05-01,30.499267578125
37,2020-05-02,29.39910888671875
37,2020-05-03,30.69915771484375
37,2020-05-04,34.698486328125
37,2020-05-05,31.3995361328125
37,2020-05-06,32.79876708984375
37,2020-05-07,30.0994873046875
37,2020-05-08,30.29937744140625
37,2020-05-09,28.99932861328125
37,2020-05-10,30.5999755859375
37,2020-05-11,34.89990234375
37,2020-05-12,30.19866943359375
37,2020-05-13,29.998779296875
37,2020-05-14,30.5999755859375
60,2020-05-18,0.0
60,2020-05-26,0.0
67,2020-05-01,31.3
67,2020-05-02,28.8
67,2020-05-03,23.6
67,2020-05-04,33.1
67,2020-05-05,33.2
67,2020-05-06,32.8
67,2020-05-07,31.8
67,2020-05-08,27.5
67,2020-05-09,30.4
67,2020-05-10,29.3
67,2020-05-11,28.8
67,2020-05-12,33.2
67,2020-05-13,34.6
67,2020-05-14,34.5
67,2020-05-15,33.4
67,2020-05-16,30.1
67,2020-05-17,31.1
67,2020-05-18,31.8
67,2020-05-19,32.1
67,2020-05-20,31.2
67,2020-05-21,29.1
67,2020-05-22,31.6
67,2020-05-23,31.8
67,2020-05-24,32.4
67,2020-05-25,29.1
67,2020-05-26,31.7
67,2020-05-27,33.6
67,2020-05-28,34.9
67,2020-05-29,34.7
67,2020-05-30,35.0
67,2020-05-31,26.9
70,2020-05-01,26.0
70,2020-05-02,26.4
70,2020-05-03,27.3
70,2020-05-04,27.6
70,2020-05-05,27.2
70,2020-05-06,27.7
70,2020-05-07,26.8
70,2020-05-08,24.9
70,2020-05-09,27.3
70,2020-05-10,23.6
70,2020-05-11,24.6
70,2020-05-12,26.2
70,2020-05-13,28.3
70,2020-05-14,28.7
70,2020-05-15,26.0
70,2020-05-16,25.6
70,2020-05-17,26.6
70,2020-05-18,25.5
70,2020-05-19,26.6
70,2020-05-20,25.8
70,2020-05-21,24.7
70,2020-05-22,26.3
70,2020-05-23,25.3
70,2020-05-24,25.5
70,2020-05-25,26.9
70,2020-05-26,26.8
70,2020-05-27,27.4
70,2020-05-28,27.4
70,2020-05-29,26.9
70,2020-05-30,26.7
70,2020-05-31,26.3
72,2020-05-01,31.2
72,2020-05-02,27.4
72,2020-05-03,25.3
72,2020-05-04,38.3
72,2020-05-05,26.8
72,2020-05-06,30.6
72,2020-05-07,26.4
72,2020-05-08,22.7
72,2020-05-09,24.9
72,2020-05-10,26.2
72,2020-05-11,21.7
72,2020-05-12,23.6
72,2020-05-13,40.8
72,2020-05-14,34.3
72,2020-05-15,27.4
72,2020-05-16,30.9
72,2020-05-17,24.4
72,2020-05-18,21.5
72,2020-05-23,22.8
74,2020-05-01,26.5
74,2020-05-02,25.6
74,2020-05-03,25.9
74,2020-05-04,28.7
74,2020-05-05,26.1
74,2020-05-06,27.2
74,2020-05-07,26.6
74,2020-05-08,26.1
74,2020-05-09,25.5
74,2020-05-10,25.9
74,2020-05-11,26.1
74,2020-05-12,26.0
74,2020-05-13,27.6
74,2020-05-14,27.2
74,2020-05-15,26.0
74,2020-05-16,26.1
74,2020-05-17,25.0
74,2020-05-18,25.6
74,2020-05-19,27.4
74,2020-05-20,23.3
27,2021-05-26,22.8
27,2021-05-27,18.1
33,2021-05-01,25.6
33,2021-05-02,23.9
33,2021-05-03,24.1
33,2021-05-04,23.6
33,2021-05-05,25.0
33,2021-05-06,24.0
33,2021-05-07,25.7
33,2021-05-08,25.2
33,2021-05-09,23.7
33,2021-05-10,22.2
33,2021-05-11,22.0
33,2021-05-12,23.4
33,2021-05-13,23.2
33,2021-05-14,22.8
33,2021-05-15,25.2
33,2021-05-16,25.3
33,2021-05-17,23.7
33,2021-05-18,25.0
33,2021-05-19,24.8
33,2021-05-20,25.4
33,2021-05-21,24.3
33,2021-05-22,24.6
33,2021-05-23,25.7
33,2021-05-24,22.7
33,2021-05-25,19.9
33,2021-05-26,21.7
33,2021-05-27,22.1
33,2021-05-28,24.1
33,2021-05-29,23.8
33,2021-05-30,21.8
33,2021-05-31,22.4
77,2021-05-06,28.0
77,2021-05-07,31.6
77,2021-05-08,30.2
77,2021-05-09,25.1
77,2021-05-10,26.9
77,2021-05-11,25.2
77,2021-05-12,22.0
77,2021-05-13,26.9
77,2021-05-14,26.1
77,2021-05-15,27.0
77,2021-05-16,28.8
77,2021-05-17,28.3
77,2021-05-20,29.5
77,2021-05-21,28.6
77,2021-05-22,17.1
77,2021-05-25,26.3
77,2021-05-26,25.4
77,2021-05-27,27.4
77,2021-05-28,18.5
77,2021-05-30,22.5
77,2021-05-31,25.2
3505,2021-05-01,34.2
3505,2021-05-02,32.9
3505,2021-05-03,29.7
3505,2021-05-04,32.4
3505,2021-05-05,31.4
3505,2021-05-06,34.0
3505,2021-05-07,34.0
3505,2021-05-08,33.4
3505,2021-05-09,27.5
3505,2021-05-10,28.9
3505,2021-05-11,28.5
3505,2021-05-12,27.3
3505,2021-05-13,30.0
3505,2021-05-14,27.6
3505,2021-05-15,30.7
3505,2021-05-16,31.2
3505,2021-05-17,30.0
3505,2021-05-18,30.7
3505,2021-05-19,31.0
3505,2021-05-20,30.3
3505,2021-05-21,27.9
3505,2021-05-22,29.4
3505,2021-05-23,28.9
3505,2021-05-24,26.7
3505,2021-05-25,28.0
3505,2021-05-26,26.7
3505,2021-05-27,27.4
3505,2021-05-28,29.5
3505,2021-05-29,30.3
3505,2021-05-30,25.8
3505,2021-05-31,29.0
3522,2021-05-01,26.0
3522,2021-05-02,25.6
3522,2021-05-03,25.2
3522,2021-05-04,25.2
3522,2021-05-05,25.1
3522,2021-05-06,25.1
3522,2021-05-07,26.2
3522,2021-05-08,26.3
3522,2021-05-09,25.4
3522,2021-05-10,24.5
3522,2021-05-11,23.9
3522,2021-05-12,23.1
3522,2021-05-13,23.9
3522,2021-05-14,23.1
3522,2021-05-15,24.0
3522,2021-05-16,24.0
3522,2021-05-17,24.3
3522,2021-05-18,23.7
3522,2021-05-19,24.8
3522,2021-05-20,24.7
3522,2021-05-21,24.1
3522,2021-05-22,23.6
3522,2021-05-23,24.5
3522,2021-05-24,22.3
3522,2021-05-25,23.2
3522,2021-05-26,23.4
3522,2021-05-27,23.6
3522,2021-05-28,23.9
3522,2021-05-29,24.5
3522,2021-05-30,23.6
3522,2021-05-31,23.5
18,2022-05-01,30.3
18,2022-05-02,33.5
18,2022-05-03,25.7
18,2022-05-04,25.8
18,2022-05-05,23.6
18,2022-05-06,29.1
18,2022-05-07,33.5
18,2022-05-08,31.2
18,2022-05-09,34.6
18,2022-05-10,34.4
18,2022-05-11,37.0
18,2022-05-12,35.6
18,2022-05-13,34.2
18,2022-05-14,36.5
18,2022-05-15,36.2
18,2022-05-16,32.5
18,2022-05-17,32.4
18,2022-05-18,28.9
18,2022-05-19,34.2
18,2022-05-20,36.3
18,2022-05-21,36.1
18,2022-05-22,36.3
18,2022-05-23,33.6
18,2022-05-24,34.8
18,2022-05-25,31.2
18,2022-05-26,35.1
18,2022-05-27,34.3
18,2022-05-28,32.9
18,2022-05-29,32.7
18,2022-05-30,31.2
18,2022-05-31,28.0
35,2022-05-01,29.0
35,2022-05-02,27.7
35,2022-05-03,26.9
35,2022-05-04,26.0
35,2022-05-05,23.5
35,2022-05-06,27.5
35,2022-05-07,27.8
35,2022-05-08,31.6
35,2022-05-09,30.9
35,2022-05-10,30.1
35,2022-05-11,31.2
35,2022-05-12,31.7
35,2022-05-13,33.0
35,2022-05-14,32.2
35,2022-05-15,30.8
35,2022-05-16,27.8
35,2022-05-17,28.9
35,2022-05-18,28.1
35,2022-05-19,30.0
35,2022-05-20,31.7
35,2022-05-21,33.2
35,2022-05-22,33.2
35,2022-05-23,34.0
35,2022-05-24,32.8
35,2022-05-25,31.8
35,2022-05-26,32.1
35,2022-05-27,31.6
35,2022-05-28,27.2
35,2022-05-29,28.2
35,2022-05-30,28.8
35,2022-05-31,26.2
37,2022-05-28,25.0
37,2022-05-29,25.0
37,2022-05-30,25.0
37,2022-05-31,25.0
67,2022-05-25,24.2
76,2022-05-19,31.6
76,2022-05-20,17.8
76,2022-05-21,32.7
78,2022-05-25,26.1
7,2023-05-01,24.0
7,2023-05-02,24.0
7,2023-05-03,25.0
7,2023-05-04,25.0
7,2023-05-05,26.0
7,2023-05-06,26.0
7,2023-05-07,26.0
7,2023-05-08,27.0
7,2023-05-09,65535.0
7,2023-05-10,25.0
7,2023-05-11,24.0
7,2023-05-12,25.0
7,2023-05-13,25.0
7,2023-05-14,26.0
7,2023-05-15,25.0
7,2023-05-16,25.0
7,2023-05-17,25.0
7,2023-05-18,25.0
7,2023-05-19,65535.0
7,2023-05-20,26.0
7,2023-05-21,26.0
7,2023-05-22,26.0
7,2023-05-23,26.0
7,2023-05-24,26.0
7,2023-05-25,26.0
7,2023-05-26,25.0
7,2023-05-27,25.0
7,2023-05-28,24.0
7,2023-05-29,23.0
7,2023-05-30,65535.0
7,2023-05-31,24.0
33,2023-05-01,22.0
33,2023-05-02,25.2
33,2023-05-03,22.4
33,2023-05-04,24.9
33,2023-05-10,24.0
33,2023-05-11,23.1
33,2023-05-12,24.2
33,2023-05-13,25.7
33,2023-05-14,25.7
33,2023-05-15,25.4
33,2023-05-16,24.7
33,2023-05-17,23.8
33,2023-05-18,24.9
33,2023-05-19,25.5
33,2023-05-20,28.8
33,2023-05-21,26.9
33,2023-05-22,25.9
33,2023-05-23,25.4
33,2023-05-24,24.9
33,2023-05-25,24.7
33,2023-05-26,23.4
33,2023-05-27,22.5
33,2023-05-28,22.5
33,2023-05-29,19.4
33,2023-05-30,21.1
33,2023-05-31,24.2
3573,2023-05-01,26.6
3573,2023-05-02,25.5
3573,2023-05-03,24.9
3573,2023-05-04,30.4
3573,2023-05-05,31.1
3573,2023-05-06,30.1
3573,2023-05-07,32.0
3573,2023-05-08,30.1
3573,2023-05-09,29.4
3573,2023-05-10,29.0
3573,2023-05-11,29.3
3573,2023-05-12,31.0
3573,2023-05-13,32.3
3573,2023-05-14,32.1
3573,2023-05-15,30.2
3573,2023-05-16,30.4
3573,2023-05-17,27.6
3573,2023-05-18,32.3
3573,2023-05-19,30.8
3573,2023-05-20,34.1
3573,2023-05-21,34.6
3573,2023-05-22,32.4
3573,2023-05-23,32.3
3573,2023-05-24,31.4
3573,2023-05-25,33.4
3573,2023-05-26,29.7
3573,2023-05-27,27.8
3573,2023-05-28,29.2
3573,2023-05-29,24.5
3573,2023-05-30,24.4
3573,2023-05-31,29.9
3576,2023-05-01,26.4
3576,2023-05-02,33.5
3576,2023-05-03,33.3
3576,2023-05-04,34.2
3576,2023-05-05,35.7
3576,2023-05-06,35.6
3576,2023-05-07,25.1
3576,2023-05-09,28.7
3576,2023-05-10,30.9
3576,2023-05-11,30.5
3576,2023-05-12,33.7
3576,2023-05-13,35.7
3576,2023-05-15,34.2
3576,2023-05-16,30.1
3576,2023-05-17,31.5
3576,2023-05-18,33.7
3576,2023-05-19,33.8
3576,2023-05-20,37.7
3576,2023-05-21,32.8
3576,2023-05-22,37.6
3576,2023-05-24,32.4
3576,2023-05-25,27.4
3576,2023-05-26,33.9
3576,2023-05-27,27.3
3576,2023-05-28,32.9
3576,2023-05-29,26.2
3576,2023-05-30,30.5
3576,2023-05-31,32.3
3579,2023-05-28,40.6
3580,2023-05-31,37.1
3596,2023-05-01,25.2
3596,2023-05-02,28.2
3596,2023-05-04,27.2
3596,2023-05-05,28.5
3596,2023-05-06,31.2
3596,2023-05-07,30.4
3596,2023-05-12,29.6
3596,2023-05-18,23.3
3596,2023-05-20,30.3
3596,2023-05-22,29.7
3596,2023-05-24,28.3
3596,2023-05-25,30.7
3596,2023-05-26,28.6
3596,2023-05-28,27.5
3596,2023-05-29,19.9
27,2020-11-01,46.1
27,2020-11-02,47.3
27,2020-11-03,41.6
27,2020-11-04,46.7
27,2020-11-05,46.0
27,2020-11-06,45.9
27,2020-11-07,45.8
27,2020-11-08,35.1
27,2020-11-09,46.3
27,2020-11-10,46.1
27,2020-11-11,45.8
27,2020-11-12,41.2
27,2020-11-13,45.7
27,2020-11-14,43.8
59,2020-11-01,24.2
59,2020-11-05,17.5
59,2020-11-06,19.1
59,2020-11-13,25.1
59,2020-11-14,24.3
59,2020-11-15,26.6
59,2020-11-19,27.6
59,2020-11-20,21.0
59,2020-11-27,19.9
59,2020-11-29,19.9
59,2020-11-30,20.8
76,2020-11-01,23.3
76,2020-11-02,23.3
76,2020-11-03,23.3
76,2020-11-04,20.1
76,2020-11-05,22.7
76,2020-11-06,23.6
76,2020-11-07,26.6
76,2020-11-08,24.5
76,2020-11-09,22.8
76,2020-11-10,23.1
76,2020-11-11,22.8
76,2020-11-12,25.2
76,2020-11-13,24.2
76,2020-11-14,20.2
76,2020-11-15,21.0
76,2020-11-16,24.5
76,2020-11-17,20.3
76,2020-11-18,27.2
76,2020-11-21,20.7
76,2020-11-22,25.8
76,2020-11-23,20.6
76,2020-11-24,27.9
76,2020-11-25,30.2
76,2020-11-28,20.9
76,2020-11-29,26.0
76,2020-11-30,28.8
77,2020-11-01,24.1
77,2020-11-02,24.8
77,2020-11-03,23.7
77,2020-11-04,23.8
77,2020-11-05,23.4
77,2020-11-06,23.3
77,2020-11-07,25.3
77,2020-11-08,24.4
77,2020-11-09,22.9
77,2020-11-10,24.4
77,2020-11-11,23.2
77,2020-11-12,25.4
77,2020-11-13,24.7
77,2020-11-14,24.4
77,2020-11-15,25.8
77,2020-11-16,25.1
77,2020-11-17,25.5
77,2020-11-18,27.3
77,2020-11-19,27.7
77,2020-11-20,24.7
77,2020-11-21,26.0
77,2020-11-22,26.0
77,2020-11-23,26.6
77,2020-11-24,26.7
77,2020-11-25,28.0
77,2020-11-26,28.0
77,2020-11-27,25.3
77,2020-11-28,22.2
77,2020-11-29,20.0
77,2020-11-30,27.4
18,2021-11-01,29.7
18,2021-11-02,29.7
18,2021-11-03,27.3
18,2021-11-04,29.2
18,2021-11-05,29.6
18,2021-11-06,27.4
18,2021-11-07,29.8
18,2021-11-08,29.1
18,2021-11-09,30.0
18,2021-11-10,27.6
18,2021-11-11,28.7
18,2021-11-12,28.0
18,2021-11-13,28.2
18,2021-11-14,27.1
18,2021-11-15,27.5
18,2021-11-16,26.5
18,2021-11-18,26.5
18,2021-11-19,27.7
18,2021-11-20,24.6
18,2021-11-24,28.8
18,2021-11-25,27.8
18,2021-11-26,28.1
18,2021-11-27,26.0
18,2021-11-28,25.3
18,2021-11-29,25.1
18,2021-11-30,24.7
33,2021-11-01,25.2
33,2021-11-02,24.9
33,2021-11-03,25.4
33,2021-11-04,25.2
33,2021-11-05,25.1
33,2021-11-06,26.2
33,2021-11-07,27.6
33,2021-11-08,26.1
33,2021-11-09,25.9
33,2021-11-10,23.8
33,2021-11-11,18.9
33,2021-11-16,23.6
33,2021-11-17,20.4
33,2021-11-21,24.7
33,2021-11-22,24.2
33,2021-11-23,26.6
33,2021-11-24,27.3
33,2021-11-25,26.3
33,2021-11-26,24.8
33,2021-11-27,22.3
33,2021-11-28,15.9
33,2021-11-29,22.7
33,2021-11-30,22.1
35,2021-11-01,29.1
35,2021-11-02,28.9
35,2021-11-03,29.4
35,2021-11-04,29.8
35,2021-11-05,29.9
35,2021-11-06,29.6
35,2021-11-07,31.3
35,2021-11-08,30.8
35,2021-11-09,29.9
35,2021-11-10,28.5
35,2021-11-11,28.5
35,2021-11-12,29.5
35,2021-11-13,25.2
35,2021-11-14,28.0
35,2021-11-15,28.5
35,2021-11-16,22.9
35,2021-11-17,27.7
35,2021-11-18,28.8
35,2021-11-19,30.0
35,2021-11-20,30.6
35,2021-11-21,27.8
35,2021-11-22,27.7
35,2021-11-23,29.3
35,2021-11-24,30.9
35,2021-11-25,29.9
35,2021-11-26,28.3
35,2021-11-27,24.8
35,2021-11-28,25.5
35,2021-11-29,24.8
35,2021-11-30,24.0
37,2021-11-01,27.0
37,2021-11-02,27.0
37,2021-11-03,28.0
37,2021-11-04,27.0
37,2021-11-05,27.0
37,2021-11-06,27.0
37,2021-11-07,27.0
37,2021-11-08,27.0
37,2021-11-09,28.0
37,2021-11-10,27.0
37,2021-11-11,27.0
37,2021-11-12,27.0
37,2021-11-13,27.0
37,2021-11-14,27.0
37,2021-11-15,26.0
37,2021-11-16,26.0
37,2021-11-17,24.0
37,2021-11-21,26.0
37,2021-11-22,27.0
37,2021-11-23,27.0
37,2021-11-24,27.0
37,2021-11-25,27.0
37,2021-11-26,27.0
37,2021-11-27,25.0
37,2021-11-28,24.0
37,2021-11-29,25.0
37,2021-11-30,25.0
46,2021-11-01,35.1
46,2021-11-02,32.4
46,2021-11-03,34.5
46,2021-11-04,34.1
46,2021-11-05,37.1
46,2021-11-06,36.4
46,2021-11-07,36.1
46,2021-11-08,38.7
46,2021-11-09,37.2
46,2021-11-11,33.6
46,2021-11-12,37.4
46,2021-11-13,38.9
46,2021-11-14,34.1
46,2021-11-15,38.3
46,2021-11-16,36.1
46,2021-11-17,38.4
46,2021-11-18,39.3
46,2021-11-19,39.8
46,2021-11-20,35.7
46,2021-11-21,38.3
46,2021-11-22,36.8
46,2021-11-23,39.0
46,2021-11-24,40.0
46,2021-11-25,38.4
46,2021-11-26,37.7
46,2021-11-27,33.6
46,2021-11-28,34.0
46,2021-11-29,30.0
46,2021-11-30,25.6
77,2021-11-01,27.1
77,2021-11-02,26.4
77,2021-11-03,27.4
77,2021-11-04,28.0
77,2021-11-05,27.2
77,2021-11-06,28.5
77,2021-11-07,28.6
77,2021-11-08,28.0
77,2021-11-09,28.1
77,2021-11-10,26.3
77,2021-11-11,26.7
77,2021-11-12,26.9
77,2021-11-13,27.0
77,2021-11-14,26.3
77,2021-11-15,26.0
77,2021-11-16,25.4
77,2021-11-17,27.1
77,2021-11-18,27.6
77,2021-11-19,28.1
77,2021-11-20,27.9
77,2021-11-21,27.9
77,2021-11-22,26.2
77,2021-11-23,29.0
77,2021-11-24,29.4
77,2021-11-25,29.4
77,2021-11-26,27.3
77,2021-11-27,23.5
77,2021-11-28,24.6
77,2021-11-29,23.6
77,2021-11-30,23.6
7,2022-11-03,29.0
18,2022-11-01,23.7
18,2022-11-03,22.0
18,2022-11-04,21.8
33,2022-11-01,22.0
33,2022-11-02,17.9
33,2022-11-03,21.6
33,2022-11-04,23.4
33,2022-11-05,24.4
33,2022-11-06,23.8
33,2022-11-07,23.5
33,2022-11-08,24.7
33,2022-11-09,25.0
33,2022-11-10,24.7
33,2022-11-11,22.9
33,2022-11-12,22.7
33,2022-11-13,23.5
33,2022-11-14,22.8
33,2022-11-15,22.6
33,2022-11-16,22.1
33,2022-11-17,19.4
33,2022-11-18,23.2
33,2022-11-19,22.9
33,2022-11-20,23.0
33,2022-11-21,23.3
33,2022-11-22,23.1
33,2022-11-23,20.1
33,2022-11-24,22.0
33,2022-11-25,24.4
33,2022-11-26,22.2
33,2022-11-28,21.2
33,2022-11-29,21.9
33,2022-11-30,22.4
35,2022-11-01,25.5
35,2022-11-02,23.5
35,2022-11-03,24.1
35,2022-11-04,27.5
35,2022-11-05,28.7
35,2022-11-06,27.2
35,2022-11-07,27.2
35,2022-11-08,28.7
35,2022-11-09,29.0
35,2022-11-10,28.8
35,2022-11-11,27.4
35,2022-11-12,26.6
35,2022-11-13,27.5
35,2022-11-14,26.2
35,2022-11-15,25.8
35,2022-11-16,24.0
35,2022-11-17,20.5
35,2022-11-18,26.1
35,2022-11-19,25.4
35,2022-11-20,25.3
35,2022-11-21,26.4
35,2022-11-22,24.7
35,2022-11-23,22.3
35,2022-11-24,23.4
35,2022-11-25,24.6
35,2022-11-26,25.8
35,2022-11-27,26.0
35,2022-11-28,26.1
35,2022-11-29,25.3
35,2022-11-30,26.1
37,2022-11-03,26.7
37,2022-11-04,31.6
37,2022-11-05,20.8
3573,2022-11-01,27.7
3573,2022-11-02,26.6
3573,2022-11-03,24.9
3573,2022-11-04,29.4
3573,2022-11-05,30.3
3573,2022-11-06,29.5
3573,2022-11-07,30.4
3573,2022-11-08,31.1
3573,2022-11-09,30.7
3573,2022-11-10,30.6
3573,2022-11-11,28.4
3573,2022-11-12,27.3
3573,2022-11-13,29.0
3573,2022-11-14,27.8
3573,2022-11-15,26.2
3573,2022-11-16,24.2
3573,2022-11-17,22.9
3573,2022-11-18,26.7
3573,2022-11-19,28.3
3573,2022-11-20,26.5
3573,2022-11-21,27.4
3573,2022-11-22,27.4
3573,2022-11-23,25.7
3573,2022-11-24,25.8
3573,2022-11-25,26.9
3573,2022-11-26,27.1
3573,2022-11-27,23.7
3573,2022-11-28,25.5
3573,2022-11-29,27.3
